Booking_ID,Passenger_ID,Flight_Number,Departure_Time,Class,Ticket_Price,Flight_Status
246550,10209,EK119,12/21/2024 8:12,Economy,5798.74,Delayed
246551,55720,EK405,8/3/2023 23:35,Business,2439.79,Cancelled
246552,69714,EK828,10/24/2023 11:44,Economy,2989.11,Delayed
246553,34922,EK711,7/14/2024 11:31,Economy,3870.43,On Time
246554,19823,EK488,9/15/2024 6:58,First,826.32,Cancelled
246555,36525,EK653,12/1/2023 4:14,First,1070.32,Cancelled
246556,5099,EK337,4/13/2023 8:15,First,5837.37,On Time
246557,45508,EK326,2/8/2023 16:15,Business,422.87,On Time
246558,21736,EK727,4/26/2024 21:26,Business,4809.86,Delayed
246559,73032,EK419,11/23/2024 19:43,Business,4440.27,On Time
246560,11651,EK670,4/23/2023 12:24,Business,4506.93,On Time
246561,13541,EK419,2/8/2024 16:15,Economy,2909.48,Cancelled
246562,38604,EK007,6/25/2023 4:07,Business,4339.35,Cancelled
246563,30602,EK217,1/18/2024 23:11,Business,1288.4,Delayed
246564,37499,EK271,1/25/2024 20:24,Business,3957.16,Delayed
246565,14268,EK949,2/8/2023 0:29,Business,1591.01,Cancelled
246566,6875,EK833,8/29/2023 3:22,Economy,2507.72,On Time
246567,18812,EK028,12/1/2023 10:23,First,4899.64,On Time
246568,63189,EK846,11/20/2023 11:45,Business,3124.03,Delayed
246569,10722,EK331,8/16/2024 4:18,Business,3256.51,Cancelled
246570,39571,EK210,7/21/2024 9:23,Business,3474.84,Delayed
246571,4668,EK829,2/27/2023 13:51,Business,739.69,On Time
246572,72531,EK048,11/13/2024 9:26,Business,423.53,Delayed
246573,19815,EK324,7/31/2023 20:57,Economy,987.81,On Time
246574,9992,EK319,6/15/2024 18:22,Economy,2303.5,On Time
246575,15423,EK107,6/9/2024 20:46,Economy,548.7,Delayed
246576,45622,EK714,7/12/2024 11:45,Economy,346.76,On Time
246577,1422,EK915,1/11/2024 2:17,Business,5385.43,Delayed
246578,26925,EK219,6/21/2023 23:49,First,3823.23,Cancelled
246579,71275,EK151,2/28/2023 21:52,Economy,3333.62,On Time
246580,72765,EK408,11/3/2023 3:19,Business,1546.81,On Time
246581,50079,EK898,4/27/2023 22:14,Business,3307.52,Delayed
246582,31656,EK061,1/25/2024 9:07,Economy,847.61,Cancelled
246583,33922,EK945,4/7/2023 19:37,First,555.91,Cancelled
246584,46892,EK846,8/17/2024 8:23,Economy,4444.89,Cancelled
246585,80898,EK859,8/29/2024 22:44,Business,5763.1,Cancelled
246586,74630,EK931,3/19/2024 17:51,Economy,2219.67,Delayed
246587,33424,EK816,1/26/2023 4:54,First,5069.25,Delayed
246588,1695,EK486,3/19/2024 0:02,Economy,3951.58,On Time
246589,9491,EK410,7/29/2023 13:52,Business,2820.04,Delayed
246590,6348,EK992,7/27/2024 17:44,First,3023.54,Cancelled
246591,52108,EK250,10/4/2024 15:48,Economy,5121.74,Delayed
246592,21635,EK539,5/2/2023 2:31,Economy,5688.67,Delayed
246593,28951,EK276,6/13/2023 8:51,Economy,1710.45,Cancelled
246594,59599,EK888,5/1/2023 12:36,First,5042.71,Cancelled
246595,9215,EK308,10/27/2024 6:31,Economy,4220.01,Cancelled
246596,20038,EK228,10/10/2024 3:45,Economy,4951.71,Cancelled
246597,31181,EK659,9/15/2024 0:26,First,2712.6,Delayed
246598,6953,EK933,10/18/2023 20:59,Economy,1601.1,Delayed
246599,57740,EK519,12/2/2024 10:35,Economy,4178.37,On Time
246600,18041,EK947,11/7/2024 8:01,First,3195.9,Cancelled
246601,44515,EK643,5/4/2024 10:38,First,977.88,On Time
246602,25638,EK327,9/30/2023 8:49,Business,3702.32,Cancelled
246603,46858,EK075,11/23/2024 14:45,Business,5906.73,On Time
246604,43911,EK879,11/20/2024 0:48,Economy,1153.01,Cancelled
246605,56753,EK795,10/9/2024 6:55,First,2803.32,On Time
246606,24586,EK689,8/28/2023 21:19,Business,3644.13,On Time
246607,69638,EK304,12/7/2024 19:02,Business,2953.3,Delayed
246608,9258,EK034,9/29/2023 7:03,Economy,3682.49,Delayed
246609,24097,EK697,2/6/2023 21:22,First,4371.35,Cancelled
246610,40546,EK300,6/16/2023 22:43,First,2117.56,Cancelled
246611,13694,EK913,4/23/2024 0:12,Economy,3618.02,Cancelled
246612,27704,EK136,4/11/2024 2:45,Business,4492.14,Cancelled
246613,45700,EK472,1/1/2024 20:02,Business,1944.67,Cancelled
246614,19256,EK034,2/8/2023 8:10,Business,615.72,Delayed
246615,73752,EK748,5/20/2024 12:24,Economy,3119.72,On Time
246616,49977,EK766,9/16/2023 14:52,Economy,4674.12,Delayed
246617,14543,EK034,3/1/2023 2:54,Business,616.4,On Time
246618,23504,EK519,5/4/2024 22:29,Economy,2830.23,Cancelled
246619,37550,EK959,5/2/2023 23:18,Economy,5510.92,Delayed
246620,36245,EK032,12/20/2023 7:07,Economy,1374.57,On Time
246621,28200,EK421,1/31/2023 2:23,Business,4686.92,Cancelled
246622,60217,EK616,9/22/2023 1:03,First,1756.23,Delayed
246623,57819,EK008,9/8/2024 10:06,Business,3710.52,Delayed
246624,30938,EK469,7/24/2023 19:19,Business,4752.81,Delayed
246625,59129,EK682,12/20/2023 14:38,Business,2556.46,On Time
246626,79179,EK405,7/26/2023 21:37,First,4735.91,Delayed
246627,34023,EK053,4/10/2024 3:11,First,5407.53,Delayed
246628,29101,EK371,2/16/2024 15:34,Economy,5030.8,Cancelled
246629,53572,EK143,11/12/2024 11:38,Economy,4228.99,Cancelled
246630,19169,EK926,8/17/2024 5:58,Business,587.29,Cancelled
246631,13037,EK612,7/10/2024 12:12,First,2560.51,Delayed
246632,52550,EK457,12/13/2023 0:00,First,4434.22,On Time
246633,78599,EK465,10/18/2023 1:06,Economy,5929.22,Delayed
246634,74954,EK861,5/11/2023 6:25,First,360.69,On Time
246635,4125,EK303,6/22/2024 9:52,Economy,1342.94,Delayed
246636,64977,EK311,3/24/2024 5:47,Business,2760.04,On Time
246637,21121,EK010,9/11/2024 16:25,Economy,3506.41,Delayed
246638,75552,EK205,9/7/2023 18:19,Economy,5971.74,Delayed
246639,31029,EK789,10/23/2024 14:37,Economy,517.02,Cancelled
246640,74515,EK734,5/24/2023 16:52,First,4950.1,Cancelled
246641,37133,EK642,1/31/2023 22:56,Economy,5891.38,On Time
246642,3956,EK077,11/6/2023 19:08,Business,2520.16,Delayed
246643,68948,EK377,5/9/2023 11:20,Business,1381.13,Cancelled
246644,62083,EK798,10/13/2024 13:52,Economy,4630.13,Cancelled
246645,75839,EK374,3/15/2023 10:17,Economy,5294.02,Cancelled
246646,69383,EK345,2/3/2024 4:26,Business,1056.33,On Time
246647,76031,EK014,10/24/2023 9:01,Business,3547.78,Delayed
246648,73166,EK322,7/13/2024 1:41,Business,2147.44,On Time
246649,33810,EK814,2/2/2024 13:34,First,5826.5,Cancelled
246650,5984,EK976,6/24/2024 17:29,First,4114.65,On Time
246651,56429,EK207,1/10/2023 18:07,Economy,5252.37,Delayed
246652,42474,EK503,2/12/2024 2:27,First,3887.32,Cancelled
246653,4480,EK050,10/22/2023 10:06,Business,3166.44,Cancelled
246654,41774,EK846,2/7/2023 20:17,First,178.46,On Time
246655,55987,EK779,7/15/2024 12:37,Business,4343.06,Cancelled
246656,46379,EK713,2/1/2024 9:03,Business,3686.14,Cancelled
246657,3505,EK681,10/5/2024 2:07,Business,5650.92,Cancelled
246658,16985,EK932,12/1/2024 19:29,First,5474.93,Cancelled
246659,45744,EK638,8/16/2023 18:41,Economy,2337.67,On Time
246660,79767,EK455,12/24/2023 13:10,First,5859.44,On Time
246661,18898,EK179,11/22/2023 16:13,Economy,5317.49,On Time
246662,37770,EK757,4/14/2023 12:46,Economy,3921.48,Cancelled
246663,59342,EK767,3/24/2023 12:21,Economy,4267.57,On Time
246664,17839,EK833,4/11/2023 7:51,Business,5767.65,Cancelled
246665,31614,EK581,5/26/2023 16:32,Economy,1661.16,On Time
246666,59625,EK539,12/29/2023 15:05,Economy,3578.53,On Time
246667,16796,EK273,7/5/2024 14:24,Business,1100.75,Cancelled
246668,63349,EK926,1/26/2024 5:24,First,1681.27,Cancelled
246669,46206,EK714,6/10/2024 18:18,First,3842.82,Delayed
246670,29335,EK079,9/2/2024 22:05,First,4764.75,Delayed
246671,42375,EK671,3/21/2024 3:44,Economy,4715.28,Delayed
246672,66564,EK705,5/28/2024 4:58,Economy,2056.87,Delayed
246673,55607,EK649,6/4/2024 7:02,Business,1962.64,Cancelled
246674,68856,EK141,8/17/2023 19:36,Business,2442.71,Delayed
246675,35441,EK664,7/6/2024 9:17,Economy,4890.53,Delayed
246676,21954,EK143,4/16/2023 0:57,First,1749.35,Cancelled
246677,71745,EK522,2/10/2024 6:21,First,517.31,Cancelled
246678,14681,EK348,3/28/2023 6:53,Economy,162.7,On Time
246679,57322,EK291,9/21/2024 20:42,Business,4525.47,On Time
246680,22715,EK757,11/14/2023 21:25,Business,3594.34,Delayed
246681,74958,EK866,11/3/2024 13:11,First,5456.44,Cancelled
246682,35410,EK402,11/1/2024 19:41,Economy,3693.19,On Time
246683,47502,EK630,12/30/2024 3:44,Economy,2592.1,Cancelled
246684,60961,EK870,8/28/2024 23:19,Economy,930.92,Cancelled
246685,22199,EK197,11/10/2024 13:30,First,2269.18,On Time
246686,3275,EK560,3/20/2023 22:13,Business,2823.05,On Time
246687,76701,EK603,9/19/2024 10:54,First,4546.54,Cancelled
246688,2850,EK235,12/18/2023 9:26,First,5804.03,On Time
246689,13033,EK809,6/24/2024 9:09,Business,375.22,On Time
246690,50252,EK559,1/31/2023 21:10,Business,4421.27,Delayed
246691,62019,EK127,1/10/2024 23:35,Business,1841.54,Cancelled
246692,26385,EK363,8/12/2024 23:10,First,465,Cancelled
246693,68927,EK890,4/16/2023 17:45,Business,3542.58,Cancelled
246694,17373,EK395,4/18/2024 23:11,Business,5836.87,Cancelled
246695,75541,EK048,2/4/2023 20:11,Economy,2094.16,On Time
246696,70789,EK313,7/25/2023 4:14,First,5607.61,On Time
246697,57323,EK797,1/7/2024 16:03,Business,4090.14,On Time
246698,43203,EK253,9/25/2024 3:15,Business,2525.62,On Time
246699,25522,EK399,7/15/2024 3:58,Economy,1658.01,Delayed
246700,49255,EK301,10/5/2023 19:51,Economy,4676.55,Delayed
246701,50608,EK110,9/1/2024 4:12,First,395.91,On Time
246702,42831,EK094,4/25/2023 15:42,First,2992.09,Cancelled
246703,8696,EK296,10/11/2023 18:58,Economy,2603.71,Cancelled
246704,73439,EK129,4/6/2023 18:26,Business,3729.23,Delayed
246705,18160,EK798,1/23/2023 5:39,Economy,2892.59,Cancelled
246706,34232,EK089,4/10/2024 4:21,First,2913.69,Cancelled
246707,57040,EK977,3/6/2024 4:19,Economy,3696.76,Delayed
246708,39412,EK999,4/14/2024 11:01,Economy,2799.86,Delayed
246709,29255,EK135,10/7/2024 2:15,Economy,5294.96,On Time
246710,67322,EK952,10/21/2024 10:16,Economy,4799.39,Cancelled
246711,41447,EK739,6/19/2024 9:47,First,3215.01,Cancelled
246712,56546,EK573,2/27/2024 0:37,Business,2381.28,Delayed
246713,10793,EK369,8/1/2024 9:15,Economy,1213.56,Cancelled
246714,28439,EK402,2/3/2024 13:46,Economy,2106.64,On Time
246715,23257,EK177,2/7/2023 3:44,First,4887.98,Delayed
246716,62479,EK123,4/20/2023 9:37,Economy,3876.4,Delayed
246717,75194,EK269,10/8/2024 14:13,Business,2891.79,Cancelled
246718,8670,EK165,5/3/2024 17:18,First,3437.46,Delayed
246719,36731,EK446,1/26/2024 14:09,Business,4425.65,On Time
246720,23833,EK291,4/26/2023 6:48,First,4499.49,On Time
246721,25510,EK764,1/14/2023 18:33,First,1914.08,Delayed
246722,72562,EK327,3/18/2024 0:16,Business,1380.2,Delayed
246723,40163,EK336,10/29/2024 15:32,First,1083.09,Cancelled
246724,39238,EK720,4/9/2024 16:09,Business,3415.73,Cancelled
246725,67395,EK322,11/18/2023 6:41,Economy,2658.02,Delayed
246726,36826,EK165,10/31/2023 9:21,Business,2399.69,Delayed
246727,36608,EK624,4/6/2024 11:47,Business,2489.29,On Time
246728,38566,EK100,8/7/2024 22:05,Economy,916.18,Delayed
246729,3826,EK175,4/2/2023 9:56,Business,2722.45,Delayed
246730,34449,EK173,11/11/2023 4:33,Business,5154.28,Cancelled
246731,61392,EK587,5/23/2023 13:13,Business,2893.53,On Time
246732,37682,EK673,8/26/2024 11:35,First,1441.68,Cancelled
246733,25581,EK717,5/30/2024 20:19,First,1986.51,Cancelled
246734,56560,EK719,1/21/2024 21:36,First,5189.09,On Time
246735,59776,EK109,10/25/2023 1:44,Economy,4454.56,Delayed
246736,57818,EK185,2/8/2024 0:05,First,3764.52,Delayed
246737,72963,EK174,4/20/2024 0:03,Economy,3938.59,Delayed
246738,65268,EK690,8/1/2024 5:51,Economy,700.49,Delayed
246739,7890,EK955,2/26/2024 18:17,Economy,3447.11,Delayed
246740,7565,EK919,3/19/2024 23:06,Business,2640.59,On Time
246741,10121,EK578,11/26/2023 14:50,First,676.59,Cancelled
246742,3733,EK454,10/3/2023 17:33,Economy,2937.33,Cancelled
246743,19802,EK338,12/31/2024 12:00,Economy,2388.21,Cancelled
246744,16669,EK856,11/7/2024 3:27,Economy,632.32,Delayed
246745,72544,EK747,2/6/2023 19:29,First,1620.48,Cancelled
246746,78491,EK569,3/16/2024 15:25,Business,3392.64,Delayed
246747,48474,EK491,12/19/2023 9:34,First,2852.29,Delayed
246748,46991,EK959,8/7/2024 3:05,Economy,4766.39,Cancelled
246749,60749,EK367,5/21/2024 11:37,Business,1123.21,On Time
246750,55315,EK588,1/30/2024 9:17,Economy,4173.59,Delayed
246751,39422,EK232,2/2/2024 0:18,Business,5949.36,On Time
246752,8954,EK236,7/21/2024 18:07,First,2438.82,On Time
246753,9394,EK844,6/11/2023 3:11,Business,5446.36,On Time
246754,38708,EK060,9/18/2023 7:08,Economy,2354.19,Delayed
246755,56037,EK613,11/7/2024 9:06,Business,629.42,On Time
246756,16573,EK207,3/3/2024 9:42,Economy,4611.67,On Time
246757,47023,EK446,9/28/2024 20:55,Business,1212.93,On Time
246758,34173,EK109,7/18/2023 8:46,Economy,784.58,On Time
246759,64998,EK794,7/8/2023 0:54,Business,3612.15,Delayed
246760,11788,EK140,1/6/2024 13:13,Business,1457.94,Delayed
246761,65016,EK110,9/14/2023 5:52,First,2663.98,On Time
246762,6744,EK209,4/9/2023 2:15,Economy,5117.47,Cancelled
246763,14873,EK981,4/27/2023 17:28,Economy,4778.71,On Time
246764,17066,EK726,2/28/2024 1:37,First,5664.22,Cancelled
246765,7616,EK812,8/13/2023 14:12,First,4848.64,Delayed
246766,25470,EK704,9/27/2023 11:03,Business,159.31,Delayed
246767,76821,EK569,11/10/2023 4:32,First,1073.57,Delayed
246768,54450,EK930,7/13/2024 13:22,First,539.95,Cancelled
246769,3845,EK330,9/22/2024 21:26,Economy,3537.86,Delayed
246770,4810,EK559,9/8/2024 17:12,Economy,5506.3,On Time
246771,19435,EK127,8/21/2023 0:28,Economy,470.09,Delayed
246772,4583,EK479,3/14/2024 7:54,Economy,4928.37,Cancelled
246773,31964,EK524,12/8/2024 14:16,First,1780.83,Cancelled
246774,31166,EK195,5/17/2023 11:13,Economy,5446.71,Cancelled
246775,3634,EK950,4/21/2024 1:01,Economy,2419.47,Delayed
246776,78097,EK620,3/13/2023 20:43,Economy,1741.54,On Time
246777,32536,EK693,8/17/2023 2:40,Business,2113.47,Cancelled
246778,35835,EK889,5/8/2024 17:06,Business,4225.95,Delayed
246779,6108,EK586,9/2/2024 11:58,Business,3622.36,Cancelled
246780,58025,EK107,6/30/2023 6:19,First,3342.16,Cancelled
246781,24127,EK587,11/25/2024 12:23,Business,5587.58,Cancelled
246782,52934,EK591,11/3/2023 18:41,Business,1882.77,On Time
246783,20265,EK475,6/18/2023 4:39,Business,3445.9,Delayed
246784,41878,EK706,9/22/2023 16:32,Business,1541.91,On Time
246785,29178,EK757,2/4/2024 11:04,Economy,5785.21,On Time
246786,77850,EK349,8/27/2023 22:04,First,5934.98,Delayed
246787,13559,EK067,8/5/2023 6:06,Business,2655.88,On Time
246788,17523,EK878,10/19/2023 23:38,Economy,2999.02,Cancelled
246789,40148,EK272,6/1/2023 7:18,Economy,641.23,On Time
246790,20566,EK183,11/5/2023 21:22,Economy,1695.51,On Time
246791,59254,EK845,1/29/2023 1:13,First,2322.46,Cancelled
246792,80951,EK892,11/7/2023 19:16,Business,2258.82,Cancelled
246793,48468,EK398,6/4/2023 15:28,Business,1764.29,Delayed
246794,15814,EK010,9/9/2023 20:19,Business,1820.66,Cancelled
246795,60249,EK910,9/21/2024 21:51,Economy,2362.76,On Time
246796,59192,EK327,4/2/2024 22:20,First,5210.76,On Time
246797,52104,EK753,1/24/2024 17:36,Economy,558.56,Cancelled
246798,2095,EK008,7/11/2023 10:37,First,1361.07,On Time
246799,16970,EK915,2/22/2024 7:35,Economy,1489.01,Cancelled
246800,11533,EK827,9/30/2024 0:48,First,1990.29,On Time
246801,44467,EK659,9/25/2024 21:33,First,2928.27,Delayed
246802,26361,EK985,8/11/2024 18:47,First,2485.88,Cancelled
246803,60293,EK625,9/28/2023 5:54,Economy,1284.59,On Time
246804,42122,EK616,2/27/2024 20:33,First,3769.97,On Time
246805,72733,EK527,10/23/2024 5:25,Economy,2834.06,On Time
246806,60733,EK587,1/5/2023 21:43,Business,3047.44,Delayed
246807,56289,EK108,1/24/2023 6:26,Economy,5777.69,Delayed
246808,56916,EK771,10/10/2024 19:23,First,2932.54,Delayed
246809,21302,EK209,12/10/2024 3:58,Economy,1933.3,Cancelled
246810,13342,EK392,10/8/2024 2:28,First,1907.99,Cancelled
246811,43268,EK331,5/14/2023 6:01,Economy,1051.05,Cancelled
246812,75876,EK126,6/12/2024 23:38,Economy,305.28,Delayed
246813,29478,EK796,3/2/2024 11:38,First,4651.73,Cancelled
246814,27794,EK576,2/1/2023 21:20,Economy,3765.24,On Time
246815,41420,EK430,3/5/2024 4:22,Economy,4801.75,Delayed
246816,44750,EK975,7/21/2024 16:47,First,4904.89,Cancelled
246817,46344,EK018,2/11/2024 7:51,Economy,5637.62,Delayed
246818,17331,EK386,12/16/2024 4:06,Economy,5102.45,On Time
246819,72992,EK050,7/14/2023 1:48,First,4109.4,Delayed
246820,67463,EK831,9/19/2024 12:59,Economy,2586.79,On Time
246821,17267,EK488,3/31/2023 17:19,Economy,1183.02,Cancelled
246822,48179,EK257,12/15/2023 8:15,Economy,2245.86,Delayed
246823,68434,EK197,3/21/2024 22:00,Business,3388.1,Cancelled
246824,80872,EK099,9/2/2024 17:42,Economy,2943.58,On Time
246825,72947,EK611,5/8/2024 2:49,First,1233.39,Delayed
246826,67178,EK427,7/27/2024 4:32,Business,5441.83,On Time
246827,53371,EK580,12/6/2024 10:29,First,5045.28,On Time
246828,17779,EK083,12/11/2023 20:41,First,2880.84,Delayed
246829,56096,EK407,12/18/2024 16:03,First,5713.64,On Time
246830,58461,EK315,6/22/2024 22:49,First,2003.3,On Time
246831,46879,EK675,12/12/2023 16:24,Economy,883.51,Cancelled
246832,32288,EK632,7/23/2023 16:02,Economy,1013.18,On Time
246833,6301,EK997,2/18/2024 6:25,Economy,5754.48,On Time
246834,71206,EK665,5/11/2024 12:13,Economy,5979.8,Cancelled
246835,3680,EK744,8/7/2024 21:12,Business,2333.12,On Time
246836,63249,EK056,12/23/2024 9:07,Economy,5226.75,On Time
246837,49835,EK932,12/11/2023 4:36,First,4554.4,On Time
246838,69030,EK720,11/3/2023 0:47,Business,4497.31,On Time
246839,45911,EK418,7/22/2023 16:05,Business,4356.45,Cancelled
246840,1392,EK009,2/10/2024 8:14,Business,1620.17,On Time
246841,12783,EK483,4/3/2023 1:07,Economy,1890.89,On Time
246842,80104,EK795,8/16/2024 15:16,Economy,5182.9,Cancelled
246843,21138,EK555,9/6/2023 21:31,Business,4488.52,On Time
246844,32185,EK134,9/9/2024 14:05,Economy,2639.53,On Time
246845,15402,EK742,1/6/2023 23:19,Economy,4909.64,On Time
246846,70232,EK006,8/8/2024 4:38,Business,2203.53,On Time
246847,55280,EK432,9/13/2023 10:15,First,3726.38,Delayed
246848,34254,EK784,10/17/2023 16:56,First,5775.6,On Time
246849,63177,EK986,10/15/2024 20:28,Business,214.09,Delayed
246850,41084,EK121,4/18/2024 7:46,First,1033.26,On Time
246851,76260,EK911,3/28/2023 4:52,Business,1301.54,Cancelled
246852,48686,EK911,3/12/2024 7:57,Business,369.33,Cancelled
246853,48055,EK504,3/4/2023 20:13,Business,173.49,On Time
246854,32243,EK604,7/20/2023 5:27,First,1302.42,Cancelled
246855,64044,EK199,9/22/2024 19:53,Business,5469.36,Delayed
246856,49401,EK290,3/17/2024 1:40,Economy,2049.39,On Time
246857,50293,EK806,2/5/2023 10:30,Business,2907.63,On Time
246858,58987,EK250,8/15/2024 6:33,Business,4650.84,Cancelled
246859,74053,EK452,2/17/2023 8:20,First,5976.5,Delayed
246860,76219,EK467,6/15/2023 4:21,Business,955.42,Cancelled
246861,8113,EK578,5/3/2024 10:24,First,2452.7,Delayed
246862,66353,EK307,6/16/2024 20:48,Economy,3002.64,Cancelled
246863,73544,EK285,9/7/2024 16:32,First,4333.52,Cancelled
246864,31316,EK613,8/10/2023 0:35,First,825.2,Delayed
246865,41053,EK374,7/18/2023 4:31,First,5869.68,Cancelled
246866,52061,EK409,3/8/2024 12:15,Economy,412.66,Cancelled
246867,32506,EK509,2/3/2024 7:28,Business,1366.42,Delayed
246868,79475,EK487,11/9/2023 22:27,Economy,378.41,Cancelled
246869,10014,EK187,11/3/2024 21:47,First,5745.07,On Time
246870,40193,EK603,4/13/2023 9:52,First,3197.47,On Time
246871,64640,EK334,9/1/2024 22:49,Business,575.11,Cancelled
246872,10400,EK909,4/11/2023 13:18,Business,1109.44,Delayed
246873,11378,EK714,11/4/2024 17:41,Business,559.04,Delayed
246874,4209,EK310,10/21/2024 12:25,Business,3419.86,On Time
246875,26990,EK440,6/12/2023 2:11,Business,3403,On Time
246876,2388,EK097,3/24/2024 16:09,Economy,3244.14,Cancelled
246877,7195,EK774,11/18/2023 13:28,First,3362.14,On Time
246878,5262,EK404,9/19/2023 3:05,Business,2580.58,Delayed
246879,30407,EK106,4/24/2024 4:26,First,1214.44,Delayed
246880,25367,EK642,11/3/2023 11:23,First,532.57,Cancelled
246881,47102,EK117,3/26/2024 11:25,First,2792.82,Delayed
246882,53951,EK961,10/27/2023 6:56,Business,337.75,On Time
246883,14364,EK426,2/14/2023 2:14,Economy,388.23,Delayed
246884,67530,EK901,8/25/2024 16:39,First,3865.49,Delayed
246885,73714,EK149,10/22/2024 5:27,Business,2778.69,Cancelled
246886,56567,EK647,6/26/2023 18:43,Economy,423.01,On Time
246887,4212,EK528,7/19/2023 19:41,Business,4851.68,Delayed
246888,61217,EK688,1/24/2023 3:05,Business,3135.69,Delayed
246889,77539,EK907,10/6/2024 7:29,First,1014.87,On Time
246890,49143,EK419,9/1/2023 20:16,Economy,3875.27,Delayed
246891,70726,EK865,10/26/2024 9:57,Economy,2126.15,On Time
246892,43277,EK166,4/8/2023 10:10,First,1787.27,Cancelled
246893,23118,EK554,1/11/2023 8:19,Business,2408.42,Cancelled
246894,39912,EK167,11/24/2023 6:33,First,4887.21,On Time
